OID_,Join_Count,LILATracts,LILATrac_1,LILATrac_2,LILATrac_3,MedianFami,TractHUNV,TractSNAP,FIPS,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES,OBESITY_CrudePrev,Shape_Length,Shape_Area
627,4,0,0,0,0,26.2,576,91,6037211910,0.7834,0.0314,0.9004,0.9177,0.7268,24.9,0.014683115,1.34734E-05
628,7,0,1,0,0,28,146,176,6037296210,0.9118,0.6921,0.8757,0.8474,0.9214,31.9,0.032688759,5.38841E-05
629,3,0,0,0,0,36.2,431,299,6037297110,0.8868,0.6741,0.7809,0.9455,0.9305,31.2,0.037231163,4.73841E-05
630,4,0,0,0,0,7.7,22,6,6037297000,0.3113,0.158,0.3188,0.0787,0.1324,22.4,0.061867896,0.000141717
631,3,0,0,0,0,12.9,37,90,6037297300,0.4194,0.9345,0.2581,0.4722,0.509,21.8,0.060962285,0.000118346
632,5,0,0,0,0,7.3,40,5,6037296402,0.4862,0.2037,0.3363,0.446,0.3781,23.9,0.061410681,0.000100269
633,4,0,0,0,0,40.2,260,450,6037296210,0.9118,0.6921,0.8757,0.8474,0.9214,31.9,0.032688759,5.38841E-05
634,3,0,0,0,0,15.6,157,37,6037269903,0.4448,0.0039,0.3828,0.8921,0.3398,20,0.023216311,2.69825E-05
635,3,0,1,0,0,28.3,134,103,6037269601,0.6124,0.0378,0.6977,0.5554,0.474,27.8,0.03106665,3.25864E-05
636,4,0,0,0,0,26.8,194,166,6037269601,0.6124,0.0378,0.6977,0.5554,0.474,27.8,0.03106665,3.25864E-05
637,4,0,0,0,0,9.2,85,0,6037267100,0.235,0.1289,0.2933,0.6843,0.3118,19,0.074517631,0.000108249
638,6,0,0,0,0,0.7,10,9,6037113231,0.3056,0.3658,0.2342,0.2214,0.2323,20.4,0.10031209,0.00017944
639,6,0,0,0,0,6.7,180,16,6037113231,0.3056,0.3658,0.2342,0.2214,0.2323,20.4,0.10031209,0.00017944
640,4,0,0,0,0,18.1,72,141,6037134002,0.678,0.8355,0.7194,0.862,0.8251,25.1,0.048175145,7.45334E-05
641,4,0,0,0,0,28.8,109,85,6037134001,0.7188,0.2958,0.9028,0.4716,0.6621,28.7,0.06090212,5.70147E-05
642,3,0,1,0,0,25.9,206,111,6037131020,0.6031,0.4001,0.7591,0.6652,0.653,26.5,0.05079662,0.0001404
643,4,0,0,0,0,10.1,133,126,6037131020,0.6031,0.4001,0.7591,0.6652,0.653,26.5,0.05079662,0.0001404
644,3,0,0,0,0,17.5,116,163,6037132101,0.4232,0.147,0.6305,0.4519,0.4101,23.8,0.050878962,7.92647E-05
645,3,0,0,0,0,15.4,62,42,6037127605,0.8982,0.5977,0.8969,0.5583,0.8181,30.4,0.031993014,6.34321E-05
646,5,0,0,0,0,7.7,51,39,6037132001,0.4126,0.8639,0.4253,0.4553,0.5165,23,0.055436584,9.45036E-05
647,3,0,0,0,0,8.2,25,55,6037132001,0.4126,0.8639,0.4253,0.4553,0.5165,23,0.055436584,9.45036E-05
648,3,0,1,0,0,28.5,86,71,6037131020,0.6031,0.4001,0.7591,0.6652,0.653,26.5,0.05079662,0.0001404
649,4,0,0,0,0,5,314,57,6037128500,0.3665,0.2655,0.1866,0.657,0.3682,22.2,0.039265271,9.50868E-05
650,4,0,0,0,0,9.4,96,70,6037124500,0.1673,0.1084,0.4554,0.1675,0.1432,22.6,0.065496809,8.00895E-05
651,2,0,0,0,0,6.9,134,37,6037201700,0.8816,0.0772,0.713,0.8073,0.7227,23.6,0.075482352,0.000162968
652,5,0,0,0,0,5,13,0,6037134421,0.1068,0.6814,0.1165,0.0026,0.0318,19.3,0.075905223,0.00021084
653,3,0,0,0,0,42.6,152,237,6037294701,0.7957,0.8097,0.9273,0.9336,0.9417,33.9,0.088514134,0.000169827
654,7,0,0,0,0,5.6,15,18,6037108102,0.4211,0.6804,0.4964,0.0519,0.2964,17.6,0.06112227,0.000211965
655,5,0,0,0,0,3.3,28,40,6037113101,0.298,0.4134,0.4096,0.1761,0.2608,21.3,0.067344612,0.000222478
656,5,0,1,0,0,27.9,152,212,6037113234,0.5209,0.8826,0.7493,0.9909,0.8786,24,0.051429104,9.92089E-05
657,7,0,0,0,0,5.7,37,8,6037108202,0.1859,0.3127,0.5599,0.1283,0.2062,16.3,0.110355725,0.000577606
658,7,0,0,0,0,5.4,17,34,6037113231,0.3056,0.3658,0.2342,0.2214,0.2323,20.4,0.10031209,0.00017944
659,4,0,0,0,0,16,134,148,6037113213,0.1651,0.3535,0.4302,0.7609,0.3977,20.8,0.053144108,0.000127011
660,6,0,0,0,0,4.1,5,0,6037113231,0.3056,0.3658,0.2342,0.2214,0.2323,20.4,0.10031209,0.00017944
661,7,0,0,0,0,3.4,45,20,6037111204,0.1109,0.3368,0.252,0.0305,0.0552,18.1,0.076984534,0.00032554
662,4,0,0,0,0,5.9,34,61,6037113237,0.4354,0.6714,0.3292,0.656,0.5158,20.7,0.112849011,0.000465257
663,6,0,0,0,0,9,69,64,6037113301,0.3418,0.8449,0.3539,0.785,0.5681,19.1,0.070159035,0.000220465
664,3,0,1,0,1,37.8,291,248,6037240401,0.8793,0.6204,0.925,0.5531,0.8188,34.3,0.046607641,6.72717E-05
665,4,0,1,0,1,44.6,511,724,6037240300,0.8729,0.7681,0.8823,0.8551,0.9245,34.6,0.050717933,7.94512E-05
666,4,0,0,0,0,9,39,0,6037271400,0.0462,0.396,0.1683,0.0232,0.0261,19.7,0.060563701,0.000111819
667,3,0,0,0,0,7,153,76,6037181000,0.2133,0.4469,0.4434,0.5332,0.3691,18.4,0.122215852,0.000402053
668,3,0,0,0,0,11.3,0,8,6037181000,0.2133,0.4469,0.4434,0.5332,0.3691,18.4,0.122215852,0.000402053
669,3,0,0,0,0,6.9,112,29,6037311700,0.3345,0.2324,0.2175,0.4742,0.3027,25.24,0.015602914,2.42131E-08
670,5,0,0,0,0,8.2,58,0,6037187101,0.4503,0.8251,0.6452,0.6044,0.6245,21,0.047144562,7.70446E-05
671,2,0,0,0,0,40.6,163,307,6037532800,0.9323,0.5543,0.9881,0.649,0.8764,25.24,0.019063042,8.17865E-07
672,6,0,0,0,0,12.8,245,107,6037211000,0.1031,0.1253,0.299,0.5475,0.2124,18.2,0.081881848,0.000259511
673,6,0,0,0,0,40.5,388,94,6037209401,0.9603,0.8831,0.9417,0.9835,0.9954,31.1,0.03196805,2.10726E-05
674,5,0,0,0,0,26.2,424,52,6037212303,0.8788,0.1347,0.9655,0.9382,0.8715,28.6,0.015604156,1.51988E-05
675,4,0,0,0,0,34.3,613,154,6037212202,0.9228,0.2366,0.9692,0.9187,0.9067,29.3,0.025830554,2.01928E-05
676,5,0,0,0,0,41.5,478,167,6037208720,0.9506,0.5713,0.9044,0.7761,0.9048,31.9,0.028458195,1.56429E-05
677,3,0,0,0,0,39.7,637,104,6037212202,0.9228,0.2366,0.9692,0.9187,0.9067,29.3,0.025830554,2.01928E-05
678,5,0,0,0,0,22.8,356,88,6037212202,0.9228,0.2366,0.9692,0.9187,0.9067,29.3,0.025830554,2.01928E-05
679,4,0,0,0,0,30.2,518,86,6037212304,0.9188,0.2596,0.8834,0.7782,0.8307,28.2,0.030383858,2.01254E-05
680,4,0,0,0,0,35.5,496,173,6037212305,0.942,0.3877,0.9709,0.7634,0.8857,27.4,0.019600635,1.06025E-05
681,4,0,0,0,0,24.8,420,45,6037212502,0.4991,0.0881,0.8554,0.9219,0.6507,18.2,0.048632859,2.78438E-05
682,3,0,0,0,0,29.1,413,99,6037213201,0.8808,0.5466,0.9825,0.9445,0.9463,22.7,0.051106292,3.25488E-05
683,4,0,0,0,0,39.4,455,75,6037212305,0.942,0.3877,0.9709,0.7634,0.8857,27.4,0.019600635,1.06025E-05
684,6,0,0,0,0,26.9,520,130,6037212502,0.4991,0.0881,0.8554,0.9219,0.6507,18.2,0.048632859,2.78438E-05
685,6,0,0,0,0,28.6,405,228,6037212701,0.7292,0.6719,0.9322,0.7497,0.8183,17.8,0.03391035,4.65334E-05
686,6,0,0,0,0,29.4,219,227,6037212701,0.7292,0.6719,0.9322,0.7497,0.8183,17.8,0.03391035,4.65334E-05
687,6,0,0,0,0,23.6,148,105,6037212701,0.7292,0.6719,0.9322,0.7497,0.8183,17.8,0.03391035,4.65334E-05
688,5,0,0,0,0,36.9,388,144,6037213202,0.8911,0.3736,0.9694,0.9011,0.9087,24.9,0.032675295,3.29932E-05
689,6,0,0,0,0,25.2,345,133,6037209510,0.9386,0.5223,0.9798,0.9738,0.9735,28.1,0.027977512,1.77965E-05
690,3,0,0,0,0,22.5,466,169,6037209510,0.9386,0.5223,0.9798,0.9738,0.9735,28.1,0.027977512,1.77965E-05
691,4,0,0,0,0,28.9,331,125,6037213201,0.8808,0.5466,0.9825,0.9445,0.9463,22.7,0.051106292,3.25488E-05
692,5,0,0,0,0,22.2,342,73,6037213320,0.6879,0.1173,0.9945,0.667,0.6758,24.4,0.031337163,3.06687E-05
693,7,0,0,0,0,15.1,499,190,6037189800,0.2885,0.0345,0.1291,0.942,0.3326,22.1,0.052929261,7.07372E-05
694,5,0,0,0,0,42.8,229,121,6037221602,0.9595,0.8907,0.9747,0.6867,0.9519,33.6,0.038395257,5.08023E-05
695,3,1,1,1,1,18.3,122,166,6037293304,0.7609,0.2224,0.7253,0.4579,0.6214,26.7,0.030194333,5.54262E-05
696,4,0,1,0,0,41.7,113,167,6037227010,0.9684,0.7414,0.9953,0.7843,0.9534,35.3,0.03595486,5.67483E-05
697,5,0,1,0,0,44.6,172,297,6037228100,0.8366,0.5866,0.9965,0.6642,0.8449,32.1,0.058355371,9.82104E-05
698,4,0,0,0,0,41.2,229,232,6037226700,0.9579,0.7425,1,0.5566,0.9025,33.1,0.059872875,7.64949E-05
699,3,0,0,0,0,48.9,262,226,6037228100,0.8366,0.5866,0.9965,0.6642,0.8449,32.1,0.058355371,9.82104E-05
700,6,0,1,0,1,43.5,223,246,6037206031,0.1416,0.006,0.4234,0.6756,0.1566,16.9,0.115367449,0.000459892
701,4,0,0,0,0,46.1,151,174,6037228310,0.8672,0.6748,0.9921,0.6386,0.8635,32.9,0.047829884,5.40679E-05
702,6,0,0,0,0,37.7,126,178,6037228210,0.9835,0.9715,0.9946,0.8248,0.9908,34.9,0.035413905,4.08663E-05
703,4,0,0,0,0,33,210,192,6037226700,0.9579,0.7425,1,0.5566,0.9025,33.1,0.059872875,7.64949E-05
704,4,0,1,0,1,46,234,277,6037228500,0.9133,0.6495,0.9978,0.4409,0.8284,33,0.050979633,4.42745E-05
705,4,0,0,0,0,15.5,139,42,6037267300,0.4429,0.0426,0.4661,0.8714,0.4569,19.1,0.029468883,4.19433E-05
706,7,0,0,0,0,2.7,122,5,6037265510,0.4882,0.0129,0.385,0.8796,0.3954,17.6,0.042866261,3.72398E-05
707,3,0,0,0,0,33.8,272,482,6037239802,0.9432,0.6699,0.9237,0.5277,0.8527,34.6,0.044362175,5.94542E-05
708,5,0,1,0,0,38.4,332,288,6037239701,0.9159,0.6938,0.9846,0.5505,0.8631,34.4,0.029455053,4.08519E-05
709,3,0,0,0,0,13,94,15,6037264103,0.4523,0.0755,0.244,0.3302,0.251,19,0.022027548,2.32388E-05
710,9,0,0,0,0,1.5,34,0,6037262303,0.041,0.7451,0.1261,0.0286,0.0579,18,0.092148999,0.000252684
711,5,0,0,0,0,3.8,33,7,6037262501,0.1934,0.8177,0.0046,0.1573,0.1857,18.5,0.066738445,0.000158461
712,7,0,0,0,0,3.8,58,14,6037262501,0.1934,0.8177,0.0046,0.1573,0.1857,18.5,0.066738445,0.000158461
713,5,0,0,0,0,3.9,72,0,6037262501,0.1934,0.8177,0.0046,0.1573,0.1857,18.5,0.066738445,0.000158461
714,7,0,1,0,1,34.2,237,292,6037241001,0.8327,0.6291,0.922,0.6781,0.8353,33.1,0.077040381,8.76516E-05
715,7,0,1,0,0,34.4,91,293,6037123602,0.5363,0.2605,0.5517,0.5034,0.4926,23.7,0.041514453,9.00935E-05
716,4,0,0,0,0,35.8,242,191,6037128101,0.6818,0.1174,0.6707,0.7936,0.6364,26.3,0.031999002,6.34615E-05
717,5,0,0,0,0,15.3,84,123,6037123510,0.7789,0.4777,0.7467,0.9065,0.8296,26.5,0.041340321,7.81807E-05
718,5,0,0,0,0,24.9,229,122,6037127806,0.8515,0.5137,0.8054,0.5921,0.7686,29.5,0.067699686,6.68108E-05
719,3,0,0,0,0,18.1,162,58,6037127803,0.7925,0.8475,0.7676,0.9429,0.925,28.6,0.049217198,6.28773E-05
720,4,0,0,0,0,27.4,316,161,6037127803,0.7925,0.8475,0.7676,0.9429,0.925,28.6,0.049217198,6.28773E-05
721,6,0,0,0,0,16.5,65,75,6037127606,0.6135,0.664,0.7236,0.492,0.6429,26.5,0.029227933,5.32282E-05
722,6,0,1,0,0,27.7,77,123,6037127603,0.9179,0.7482,0.8309,0.7495,0.8942,30.6,0.037914691,4.23704E-05
723,5,0,1,0,0,18.4,206,91,6037123510,0.7789,0.4777,0.7467,0.9065,0.8296,26.5,0.041340321,7.81807E-05
724,5,0,0,0,0,30.6,162,139,6037122000,0.6313,0.204,0.6903,0.8221,0.6596,21.9,0.122344586,0.000318969
725,4,0,1,0,0,30.5,66,19,6037125501,0.4199,0.0148,0.4166,0.3386,0.1992,25.1,0.038253342,4.53901E-05
726,6,0,0,0,0,15.7,70,99,6037293301,0.254,0.4216,0.5414,0.4402,0.3763,18.1,0.068064061,8.15939E-05
727,3,0,1,0,1,27.6,225,137,6037101210,0.8402,0.8189,0.6092,0.8563,0.8648,29.4,0.038920659,6.32718E-05
728,5,0,0,0,0,16.7,83,127,6037294110,0.8269,0.7955,0.7627,0.4038,0.7449,29.2,0.061000425,9.47664E-05
729,4,0,0,0,0,35,178,167,6037294110,0.8269,0.7955,0.7627,0.4038,0.7449,29.2,0.061000425,9.47664E-05
730,1,0,0,0,0,14.3,5,39,6037294301,0.4826,0.5188,0.8649,0.1188,0.4432,24.5,0.037612847,6.97768E-05
731,5,0,1,0,1,20.7,119,176,6037294120,0.9722,0.7141,0.9282,0.2124,0.7731,31.5,0.057414839,0.00015235
732,5,1,1,1,1,25.9,106,217,6037294301,0.4826,0.5188,0.8649,0.1188,0.4432,24.5,0.037612847,6.97768E-05
733,5,0,1,0,0,16,87,124,6037101110,0.6572,0.6858,0.4662,0.8721,0.7248,24.8,0.058626006,0.00011208
734,5,0,0,0,0,16.5,53,79,6037294110,0.8269,0.7955,0.7627,0.4038,0.7449,29.2,0.061000425,9.47664E-05
735,3,0,0,0,0,4.5,10,34,6037113301,0.3418,0.8449,0.3539,0.785,0.5681,19.1,0.070159035,0.000220465
736,4,0,1,0,0,29.5,97,252,6037113303,0.342,0.6856,0.375,0.7549,0.5219,22.1,0.183412991,0.000400224
737,4,0,1,0,1,21.9,299,46,6037115103,0.7942,0.0021,0.3433,0.358,0.2943,20.2,0.072830253,0.000148534
738,4,0,1,0,0,28.6,64,179,6037115302,0.7258,0.6292,0.8636,0.7787,0.8037,28.8,0.036959175,8.17052E-05
739,7,0,1,0,0,19,105,24,6037115103,0.7942,0.0021,0.3433,0.358,0.2943,20.2,0.072830253,0.000148534
740,3,0,0,0,0,2.1,43,30,6037115101,0.1085,0.5233,0.4008,0.2108,0.2129,19.3,0.07842882,0.000380062
741,5,0,0,0,0,4.5,8,61,6037117202,0.3153,0.4684,0.4615,0.5244,0.4171,20.7,0.053928963,0.000177256
742,4,0,0,0,0,8.4,31,84,6037117301,0.3692,0.3007,0.4093,0.257,0.3065,21.3,0.047864205,0.00013002
743,7,0,0,0,0,10,77,28,6037117404,0.6594,0.3186,0.5345,0.3481,0.5049,23.6,0.076974724,0.000172758
744,6,0,0,0,0,17.4,114,182,6037115401,0.4996,0.722,0.6808,0.5896,0.6265,25.1,0.113987662,0.000186395
745,5,0,0,0,0,35.1,84,190,6037119320,0.8636,0.5996,0.9079,0.4888,0.7834,26.1,0.028025281,4.82718E-05
746,3,0,0,0,0,39.1,140,250,6037117510,0.8192,0.5461,0.8966,0.7264,0.8237,31.5,0.045111833,3.2926E-05
747,3,0,0,0,0,37.9,165,260,6037119340,0.9858,0.8284,0.9986,0.7579,0.9695,34.6,0.016467953,1.19396E-05
748,5,0,0,0,0,19.8,94,125,6037119201,0.6823,0.4076,0.8236,0.6964,0.711,25.8,0.047629037,9.30924E-05
749,3,0,1,0,0,13.1,19,105,6037119002,0.6369,0.5216,0.8943,0.8566,0.7846,25.5,0.097638269,0.000166388
750,3,0,0,0,0,6,45,37,6037235201,0.793,0.7807,0.8016,0.5756,0.7881,33.6,0.063483526,6.38417E-05
751,3,0,0,0,0,13.9,141,154,6037181000,0.2133,0.4469,0.4434,0.5332,0.3691,18.4,0.122215852,0.000402053
752,4,0,0,0,0,12.8,35,141,6037104201,0.8534,0.6371,0.9597,0.2878,0.7352,30.9,0.05202105,0.000105961
753,3,0,0,0,0,12.3,19,47,6037106112,0.4172,0.791,0.6392,0.2865,0.4941,23.4,0.158504491,0.000314952
754,3,0,1,0,1,15,347,240,6037181300,0.2232,0.3181,0.4369,0.3266,0.2821,18.1,0.075049032,0.000141267
755,6,0,0,0,0,16.8,88,46,6037123601,0.6454,0.4908,0.5595,0.8415,0.6961,23.8,0.058921367,0.00015005
756,4,0,1,0,1,20.4,136,86,6037125200,0.5954,0.0608,0.449,0.4029,0.3759,23.5,0.046527646,0.000127103
757,3,0,0,0,0,7.1,39,63,6037124000,0.4082,0.6936,0.2108,0.2746,0.3508,20.1,0.060758286,0.000131544
758,3,0,0,0,0,10.5,98,128,6037125100,0.5194,0.1815,0.3328,0.4462,0.3858,23.6,0.075596162,0.000126965
759,4,0,1,0,0,18.9,182,329,6037127102,0.8233,0.1046,0.8448,0.8273,0.7509,27.6,0.059230054,8.36989E-05
760,5,0,1,0,1,38.9,304,166,6037204820,0.7027,0.9453,0.9487,0.831,0.9096,29.6,0.025924404,3.12534E-05
761,3,0,0,0,0,7.2,12,25,6037800102,0.1626,0.3417,0.0144,0.0856,0.0668,18.5,0.028353257,8.26603E-09
762,5,0,0,0,0,32.2,635,140,6037190700,0.5043,0.2793,0.4711,0.8427,0.5781,22.8,0.038390788,6.27685E-05
763,6,0,0,0,0,11.2,47,38,6037104403,0.8708,0.4504,0.9639,0.3107,0.724,28.7,0.059236183,6.76587E-05
764,5,0,0,0,0,5.7,129,44,6037211000,0.1031,0.1253,0.299,0.5475,0.2124,18.2,0.081881848,0.000259511
765,3,0,0,0,0,5.8,101,0,6037192300,0.1227,0.0761,0.2293,0.19,0.0771,17.9,0.038588891,8.57962E-05
766,3,0,0,0,0,16.6,91,39,6037214000,0.256,0.4442,0.2028,0.3178,0.257,19.9,0.070102937,9.86369E-05
767,4,0,0,0,0,8.3,49,6,6037214501,0.2552,0.0725,0.4202,0.3501,0.2174,16.7,0.082891904,7.33906E-05
768,6,0,0,0,0,7.4,115,45,6037214600,0.0757,0.086,0.125,0.8602,0.2456,18.8,0.030735487,5.67605E-05
769,3,0,0,0,0,9,110,16,6037214501,0.2552,0.0725,0.4202,0.3501,0.2174,16.7,0.082891904,7.33906E-05
770,6,0,0,0,0,8.4,67,19,6037211000,0.1031,0.1253,0.299,0.5475,0.2124,18.2,0.081881848,0.000259511
771,2,0,1,0,0,25,70,154,6037572301,0.8435,0.5536,0.8788,0.7194,0.8286,30.1,0.001789164,4.31012E-08
772,4,0,0,0,0,53.5,253,280,6037228220,0.9609,0.6231,0.9749,0.8543,0.9509,34.1,0.042899667,3.55835E-05
773,4,0,0,0,0,40.7,316,191,6037228600,0.9806,0.6249,0.9971,0.9109,0.9752,36.2,0.046757079,5.15444E-05
774,3,0,0,0,0,43.4,232,352,6037228800,0.9217,0.6525,0.9904,0.8346,0.9368,33.1,0.036796827,8.24216E-05
775,4,0,0,0,0,57,232,285,6037228800,0.9217,0.6525,0.9904,0.8346,0.9368,33.1,0.036796827,8.24216E-05
776,4,0,1,0,1,26,276,275,6037222002,0.8966,0.8805,0.9612,0.6056,0.9052,31.8,0.036375294,6.39723E-05
777,7,0,0,0,0,44.9,490,431,6037222600,0.9682,0.1553,0.834,0.8437,0.8478,29.6,0.040685225,6.35875E-05
778,4,1,1,1,1,17.4,121,139,6037231500,0.6013,0.8896,0.9192,0.5603,0.7575,32.5,0.068092143,8.93875E-05
779,5,0,0,0,0,53.9,376,294,6037231220,0.9724,0.6837,0.9431,0.9347,0.9759,34.9,0.041274194,9.43815E-05
780,5,0,0,0,0,43.3,233,381,6037231900,0.9342,0.8811,0.9826,0.8169,0.9674,34.9,0.029787631,5.46882E-05
781,5,0,0,0,0,12.1,115,79,6037236000,0.3091,0.442,0.4318,0.2713,0.3191,27,0.114010431,0.000217095
782,4,0,1,0,1,45.3,793,529,6037236202,0.935,0.6687,0.797,0.6635,0.8552,36.2,0.042276386,4.33838E-05
783,5,0,0,0,0,19.8,131,78,6037219020,0.8139,0.7887,0.8532,0.767,0.8684,32.4,0.044708834,7.06947E-05
784,6,0,0,0,0,4,0,0,6037141600,0.2223,0.3763,0.1598,0.0142,0.0557,19.1,0.131483843,0.000375869
785,7,0,0,0,0,4.9,0,0,6037141600,0.2223,0.3763,0.1598,0.0142,0.0557,19.1,0.131483843,0.000375869
786,6,0,0,0,0,3.4,25,0,6037139702,0.0798,0.7827,0.0558,0.013,0.0456,18.9,0.225169485,0.000913799
787,6,0,0,0,0,4.4,27,0,6037262301,0.0856,0.3023,0.1276,0.465,0.1911,16.8,0.266838534,0.001276147
788,8,0,0,0,0,1.5,7,0,6037262200,0.0429,0.463,0.1568,0.3878,0.1807,17.4,0.198767094,0.000839338
789,6,0,0,0,0,6.5,95,24,6037265520,0.2525,0.1021,0.2715,0.3332,0.1932,17.6,0.053779072,7.44921E-05
790,5,0,1,0,1,26.4,135,215,6037241001,0.8327,0.6291,0.922,0.6781,0.8353,33.1,0.077040381,8.76516E-05
791,8,0,1,0,1,44.8,157,345,6037240900,0.9302,0.6871,0.9313,0.8164,0.93,34.4,0.058840659,0.000103903
792,4,0,1,0,1,39.8,182,138,6037240402,0.9185,0.8407,0.8978,0.5239,0.8702,35.4,0.066461413,5.88895E-05
793,7,0,0,0,0,6.9,58,33,6037101220,0.7075,0.8653,0.6256,0.4544,0.6927,26.6,0.037875975,6.84957E-05
794,3,0,0,0,0,8.2,78,78,6037293301,0.254,0.4216,0.5414,0.4402,0.3763,18.1,0.068064061,8.15939E-05
795,4,0,0,0,0,6,114,35,6037275101,0.3127,0.4979,0.5177,0.2848,0.3534,20.5,0.029924106,3.23245E-05
796,6,0,0,0,0,2.5,118,54,6037295103,0.1024,0.3093,0.2589,0.1066,0.0957,20.8,0.091200948,0.000197463
797,5,0,0,0,0,11.6,139,53,6037293302,0.673,0.7167,0.6896,0.6836,0.7222,23.5,0.047610767,0.000107687
798,5,0,0,0,0,25.4,113,201,6037294510,0.9225,0.4278,0.9478,0.7083,0.8591,30.5,0.028854092,5.0379E-05
799,5,0,0,0,0,33,377,392,6037296220,0.8559,0.9927,0.8423,0.8405,0.97,31.6,0.04170786,5.20127E-05
800,8,0,0,0,0,2.4,137,48,6037296401,0.2908,0.5376,0.3025,0.5623,0.3875,21.3,0.04822328,9.53393E-05
801,4,0,0,0,0,40.2,178,210,6037294701,0.7957,0.8097,0.9273,0.9336,0.9417,33.9,0.088514134,0.000169827
802,4,0,1,0,0,33.1,84,200,6037294510,0.9225,0.4278,0.9478,0.7083,0.8591,30.5,0.028854092,5.0379E-05
803,5,0,0,0,0,46.6,40,233,6037294810,0.921,0.7293,0.9722,0.8449,0.9453,32.7,0.033455128,3.11464E-05
804,4,0,1,0,0,43,163,214,6037296210,0.9118,0.6921,0.8757,0.8474,0.9214,31.9,0.032688759,5.38841E-05
805,5,0,0,0,0,44.1,100,334,6037294302,0.6914,0.7479,0.9194,0.9788,0.9234,31,0.042395399,8.67998E-05
806,4,0,0,0,0,22.2,26,62,6037104500,0.748,0.7537,0.9563,0.2198,0.6833,29.5,0.034925543,5.19728E-05
807,5,0,1,0,0,22.1,21,199,6037104703,0.9111,0.8875,0.9446,0.8328,0.9614,30.8,0.074454953,0.000113543
808,5,0,0,0,0,5.6,25,65,6037106114,0.7882,0.878,0.8578,0.6274,0.8415,29.1,0.053897516,9.86144E-05
809,5,0,0,0,0,19,29,79,6037106403,0.5799,0.4798,0.8438,0.1758,0.5094,27.6,0.043566156,0.000108125
810,5,0,0,0,0,2.2,0,5,6037106603,0.174,0.2418,0.275,0.0805,0.098,18.8,0.158572896,0.001011394
811,4,0,0,0,0,16.4,20,82,6037107010,0.8301,0.1742,0.9322,0.1208,0.5539,28.2,0.039686829,6.65706E-05
812,5,0,0,0,0,2.4,43,0,6037108101,0.2644,0.1194,0.399,0.052,0.0993,18.3,0.060139979,0.000111355
813,5,0,1,0,0,34.7,298,297,6037117530,0.8985,0.5573,0.9119,0.9003,0.9235,26.4,0.030152172,5.48462E-05
814,4,0,0,0,0,5.8,121,170,6037119001,0.6696,0.7401,0.8073,0.233,0.6162,23.4,0.086187487,0.000105195
815,4,0,0,0,0,44.9,151,269,6037117405,0.9381,0.4745,0.9698,0.8143,0.9122,32.7,0.025481956,1.98311E-05
816,4,0,1,0,0,18.6,62,74,6037120010,0.8091,0.8532,0.8773,0.6479,0.8526,26.9,0.030971,5.54432E-05
817,6,0,0,0,0,6,59,81,6037119800,0.6275,0.2839,0.8114,0.7476,0.6762,23.5,0.052337611,0.000121536
818,3,0,0,0,0,40.6,161,157,6037120020,0.9228,0.8156,0.9669,0.6721,0.9183,30.3,0.059680749,5.38476E-05
819,5,0,0,0,0,19.3,44,51,6037119001,0.6696,0.7401,0.8073,0.233,0.6162,23.4,0.086187487,0.000105195
820,7,0,0,0,0,18,11,114,6037121010,0.5761,0.5291,0.6997,0.5757,0.6258,24.8,0.076358853,0.000199407
821,5,0,0,0,0,11.7,60,166,6037120300,0.6981,0.615,0.786,0.351,0.6414,22.8,0.107924517,0.000168595
822,6,0,0,0,0,27.7,110,120,6037120010,0.8091,0.8532,0.8773,0.6479,0.8526,26.9,0.030971,5.54432E-05
823,4,0,1,0,0,18.6,74,133,6037121020,0.7269,0.1013,0.7186,0.6996,0.6309,23.6,0.056014036,8.04042E-05
824,4,0,0,0,0,37.1,173,258,6037117520,0.9761,0.5394,0.939,0.9967,0.9912,30.6,0.024205782,3.14633E-05
825,5,1,1,1,0,27.1,79,96,6037119001,0.6696,0.7401,0.8073,0.233,0.6162,23.4,0.086187487,0.000105195
826,5,0,1,0,0,15.3,97,138,6037122120,0.8297,0.7565,0.8135,0.5625,0.7985,27.8,0.041608761,7.03762E-05
827,4,0,1,0,1,33.7,250,196,6037120010,0.8091,0.8532,0.8773,0.6479,0.8526,26.9,0.030971,5.54432E-05
828,3,1,1,1,1,37.9,560,415,6037240402,0.9185,0.8407,0.8978,0.5239,0.8702,35.4,0.066461413,5.88895E-05
829,2,0,1,0,1,15,168,165,6037238000,0.6706,0.7179,0.7493,0.5858,0.7076,33.5,0.063911876,0.000162227
830,5,0,0,0,0,9,146,36,6037295103,0.1024,0.3093,0.2589,0.1066,0.0957,20.8,0.091200948,0.000197463
831,2,0,0,0,0,12.5,45,140,6037238000,0.6706,0.7179,0.7493,0.5858,0.7076,33.5,0.063911876,0.000162227
832,4,0,0,0,0,4.9,7,40,6037134422,0.2151,0.4265,0.3148,0.1827,0.2105,20,0.085721961,0.000228395
833,6,0,0,0,0,11.1,59,98,6037134421,0.1068,0.6814,0.1165,0.0026,0.0318,19.3,0.075905223,0.00021084
834,5,0,0,0,0,5.8,0,7,6037135203,0.1672,0.3525,0.2537,0.1112,0.1263,20.3,0.135609386,0.000383254
